SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531923,DHAMPURE SGR,B ,Q,24.05,24.25,23.30,23.90,23.90,24.05,55,11011,261467.00,
507717,DHAN AGRI   ,B ,Q,180.00,181.95,180.00,181.95,181.95,176.10,3,355,64063.00,
521216,DHAN ROTO SP,B ,Q,5.72,6.28,5.72,6.28,6.28,5.99,10,1204,7372.00,
532180,DHANALAK.BNK,B ,Q,135.50,146.90,135.10,144.75,144.75,134.60,6979,898464,127489762.00,
511393,DHANDAPANI F,T ,Q,11.25,11.75,11.25,11.25,11.25,11.71,5,1294,14576.00,
532903,DHANUSTECH  ,B ,Q,40.65,41.35,39.50,39.70,39.70,40.50,432,80639,3249334.00,
506405,DHARAMSI CHM,B ,Q,6.16,6.39,6.06,6.09,6.11,6.20,32,12003,74188.00,
511451,DHARANI FIN.,B ,Q,7.10,7.10,7.00,7.00,7.00,7.12,5,1923,13621.00,
507442,DHARANI SUG ,T ,Q,82.50,82.50,78.15,78.30,78.15,82.25,88,13134,1036931.00,
526971,DHOOT I.FIN.,B ,Q,8.51,9.24,8.51,8.99,8.99,8.99,11,1550,13380.00,
531306,DHP INDIA LT,B ,Q,14.20,15.40,14.20,14.81,14.23,14.90,8,240,3542.00,
507886,DHRUV ESTATE,B ,Q,23.25,25.00,23.25,25.00,25.00,24.25,5,76,1898.00,
523736,DHUNSERI TEA,S ,Q,173.00,173.00,162.55,167.55,164.00,166.85,309,20948,3559712.00,
508860,DIAMANT.INV ,T ,Q,125.50,125.50,125.50,125.50,125.50,125.50,2,500,62750.00,
500120,DIAMINES&CHM,S ,Q,42.90,43.10,41.70,42.20,41.70,43.55,21,1005,42819.00,
522163,DIAMOND CABL,S ,Q,238.00,244.05,237.00,243.75,243.75,232.45,849,258810,63140267.00,
530959,DIANA TEA CO,B ,Q,27.60,30.55,27.60,29.20,29.20,29.00,1327,324640,9630707.00,
500089,DIC INDIA   ,B ,Q,172.95,182.00,171.75,172.10,172.10,170.30,232,11729,2062953.00,
503796,DIGJAM LTD  ,B ,Q,7.52,7.80,7.52,7.66,7.70,7.59,67,21452,165415.00,
506414,DIL LTD     ,B ,Q,214.50,218.00,213.55,214.30,215.00,214.65,49,4524,973942.00,
500068,DISA INDIA  ,B ,Q,1639.95,1669.00,1639.95,1648.60,1648.90,1630.30,161,3706,6129316.00,
532839,DISH TV     ,B ,Q,47.10,47.25,43.80,44.70,44.70,46.30,5231,3153917,142613389.00,
532526,DISHMAN PHAR,B ,Q,213.00,225.00,213.00,216.80,216.80,211.70,1030,68695,14960366.00,
890127,DISHTVPP    ,B ,Q,36.00,36.00,33.50,33.50,33.50,34.60,39,4306,148029.00,
532488,DIVI'S LAB. ,A ,Q,485.25,531.95,485.25,517.85,517.85,516.60,2727,111504,58390801.00,
526315,DIVYA.GRANIT,B ,Q,24.50,25.25,24.20,24.60,24.60,24.50,55,14367,355166.00,
526285,DIVYAJYOTI I,B ,Q,10.70,11.00,10.50,10.62,10.50,10.11,44,16322,174781.00,
511636,DJS STOCK   ,T ,Q,39.75,39.75,38.80,38.80,38.80,37.90,7,2400,93780.00,
532868,DLF LIMITED ,A ,Q,426.00,430.50,405.10,408.75,408.75,420.40,59193,5583112,2328612581.00,
517973,DMC INTER   ,B ,Q,13.00,13.03,12.00,13.03,13.03,12.41,307,181839,2359899.00,
505526,DOLAT INV.  ,B ,Q,6.50,6.50,5.80,5.85,5.83,5.85,88,52414,307489.00,
531367,DOLLEX IND. ,B ,Q,10.04,10.06,9.22,9.33,9.22,9.60,95,37560,360011.00,
526504,DOLPHIN MEDI,B ,Q,3.11,3.17,3.00,3.00,3.00,3.05,28,25865,78971.00,
522261,DOLPHIN OFF.,S ,Q,265.00,284.25,258.00,268.85,268.85,258.45,951,139500,36910046.00,
512519,DONEAR IND. ,S ,Q,30.55,33.00,30.55,32.25,32.25,32.60,42,3744,122040.00,
526783,DR.AGAR.EYE ,S ,Q,41.00,41.00,41.00,41.00,41.00,42.50,1,3,123.00,
500124,DR.REDDY'S  ,A ,Q,800.00,851.55,800.00,821.15,821.15,792.25,5733,247672,206480902.00,
523618,DREDGING COR,B ,Q,490.00,514.00,482.00,483.85,483.85,483.50,1417,36317,18067461.00,
523890,DS.KULKARNI ,B ,Q,58.50,59.45,56.20,59.40,59.40,56.65,1071,255245,14958877.00,
524276,DUJOD PAP CH,S ,Q,8.22,9.00,8.12,8.25,8.25,8.51,20,2654,21806.00,
514418,DUJODW.PROD.,B ,Q,7.50,8.00,7.10,7.84,7.87,7.61,26,6734,49828.00,
590063,DUNCANS INDU,T ,Q,10.00,10.27,9.75,9.84,9.75,10.03,68,38636,387994.00,
517437,DUTRON POLY.,S ,Q,23.35,23.35,23.35,23.35,23.35,22.25,19,4650,108577.00,XD
532610,DWAR SUGAR  ,B ,Q,102.00,102.00,96.50,97.85,97.85,99.95,372,42983,4258170.00,
532963,DWS FTS43 RD,F ,Q,8.41,9.99,8.38,8.61,8.38,9.30,12,1544,12992.00,
532365,DYNACONS SYS,B ,Q,1.12,1.12,1.12,1.12,1.12,1.02,73,313734,351382.00,
505242,DYNAMAT.TECH,S ,Q,1150.00,1358.40,1140.00,1227.15,1201.10,1132.00,440,8501,10834989.00,
524818,DYNAMIC IND.,S ,Q,10.50,10.55,9.70,10.55,10.55,10.05,19,6877,71732.00,
532707,DYNEMIC PRO ,B ,Q,17.60,18.00,16.95,16.95,16.95,17.80,145,29152,500089.00,XD
531533,E.COM INFOTE,B ,Q,6.55,6.55,6.55,6.55,6.55,7.00,2,200,1310.00,
500125,E.I.D.PAR   ,B ,Q,324.75,324.75,310.00,314.30,314.30,318.00,1441,53715,17035225.00,
520081,EAST C.STEEL,T ,Q,10.50,10.50,10.50,10.50,10.50,11.05,2,500,5250.00,
590022,EASTER SI(PS,B ,Q,14.40,14.60,13.76,13.85,13.85,14.17,201,56325,797894.00,
590080,EASTERN GAS ,B ,Q,40.90,41.75,39.75,40.80,40.80,39.50,40,3679,150063.00,
507528,EASTERN SUG.,B ,Q,11.10,11.89,11.10,11.33,11.50,10.95,45,38623,436469.00,
531346,EASTERN TRED,T ,Q,15.00,15.00,15.00,15.00,15.00,15.50,1,100,1500.00,
532751,EASUNREYRL  ,B ,Q,88.00,94.95,87.25,88.85,88.85,86.35,1123,130897,11902338.00,
532491,ECE INDUSTRS,S ,Q,212.60,223.60,212.60,212.70,212.70,221.55,89,256,54726.00,
532927,ECLERX      ,B ,Q,351.80,351.80,335.30,340.85,340.85,347.00,123,3811,1316793.00,
523732,ECO BOARD IN,B ,Q,13.81,14.30,13.81,14.07,14.09,13.84,51,31794,443114.00,
526703,ECOPLAST LTD,S ,Q,17.30,17.40,17.30,17.30,17.30,17.45,3,350,6060.00,
532922,EDELWEISS CA,B ,Q,452.80,458.00,433.15,435.35,435.35,439.65,495,12323,5464983.00,
533055,EDSERV SOFT ,B ,Q,123.40,123.40,114.25,114.45,114.25,120.25,1741,213020,25214896.00,
532696,EDUCOMP SOLN,A ,Q,4305.00,4339.00,4168.40,4191.75,4191.75,4261.00,12858,128952,547424382.00,
505200,EICHER MOTOR,B ,Q,485.00,503.00,480.00,484.30,484.30,478.85,438,17599,8626174.00,
523127,EIH ASSO.HOT,S ,Q,98.00,102.85,96.00,97.70,96.15,97.00,159,13646,1362835.00,
500840,EIH LTD.    ,A ,Q,116.90,117.20,114.35,115.10,114.65,115.10,214,19309,2228987.00,
523708,EIMCO ELECON,B ,Q,275.55,288.50,271.25,284.45,277.00,273.95,29,990,275640.00,
531144,EL FORGE LTD,S ,Q,24.50,24.50,22.60,22.70,22.60,23.75,223,68161,1577762.00,
513452,ELANGO INDUS,B ,Q,11.80,12.41,11.80,12.41,12.41,11.82,2,110,1304.00,
500123,ELANTAS     ,S ,Q,432.90,439.90,427.55,430.55,430.55,426.35,52,2057,889886.00,
523329,ELDECO HOUS.,B ,Q,158.30,160.00,151.55,153.15,155.00,158.25,23,763,120058.00,
524830,ELDER HEALTH,T ,Q,37.60,37.95,36.55,37.75,37.75,36.15,13,534,19853.00,
532322,ELDER PHARMA,B ,Q,299.00,312.60,299.00,303.20,303.20,299.65,112,6737,2031658.00,
500128,ELEC.CASTING,B ,Q,44.40,44.50,42.25,42.55,42.55,43.70,2876,761540,32929139.00,
505700,ELECON ENG  ,B ,Q,88.10,89.75,84.80,85.60,85.60,87.45,1283,149347,12978353.00,
526608,ELECTROTHERM,B ,Q,271.00,271.00,254.10,255.95,255.95,264.25,279,8100,2095463.00,
526473,ELEGANT FLOR,B ,Q,2.64,2.64,2.64,2.64,2.64,2.77,2,1000,2640.00,
526705,ELEGANT MARB,B ,Q,39.95,39.95,37.50,37.60,37.60,39.00,18,2450,93947.00,
522074,ELGI EQUIP  ,B ,Q,73.70,73.75,69.05,69.85,69.85,71.95,386,37962,2719740.00,
500130,ELGI FINANCE,T ,Q,3.61,3.61,3.61,3.61,3.61,3.77,2,400,1444.00,
590023,ELGI RUB    ,B ,Q,7.90,8.39,7.80,7.87,7.80,8.22,63,15308,123326.00,
517477,ELNET TECH. ,S ,Q,40.50,40.50,39.00,39.85,40.00,39.75,33,1768,70506.00,
504000,ELPRO INTER ,B ,Q,562.75,575.55,562.00,568.85,569.75,562.65,12,754,427746.00,
530835,ELTROL LTD. ,B ,Q,0.57,0.57,0.56,0.56,0.56,0.61,5,10400,5859.00,
522027,EMA INDIA   ,B ,Q,39.70,39.70,39.70,39.70,39.70,37.85,5,285,11314.00,
531162,EMAMI LTD.  ,S ,Q,458.00,513.80,457.20,470.00,470.00,448.45,1579,32323,15717258.00,
504008,EMCO LTD.   ,S ,Q,95.20,96.40,90.50,91.80,91.80,93.95,1382,248506,23147293.00,
532737,EMKAY GLOB F,B ,Q,79.00,83.00,76.00,76.95,76.95,77.45,136,10132,807884.00,
524768,EMMESSAR BIO,B ,Q,4.04,4.04,4.04,4.04,4.04,3.85,1,900,3636.00,
532038,EMMSONS INT.,S ,Q,80.40,80.40,74.90,74.90,74.90,78.80,134,17211,1301733.00,
532920,EMPEE DIST  ,B ,Q,169.85,169.85,155.15,156.60,156.60,163.50,907,33831,5418697.00,
500132,EMPEE SUGARS,T ,Q,11.00,11.50,11.00,11.10,11.11,11.29,39,21338,237854.00,
509525,EMPIRE IND. ,B ,Q,272.10,286.00,272.10,276.10,276.10,278.45,8,230,63416.00,
504351,EMPOWERIND  ,T ,Q,19.50,19.80,18.90,19.70,19.70,18.90,387,153386,3007362.00,
531750,ENCORE SOFT.,S ,Q,10.60,10.60,10.60,10.60,10.60,10.10,13,5725,60685.00,
532219,ENERGY DEV. ,B ,Q,67.45,69.00,64.95,65.10,65.10,66.45,105,7211,479774.00,XD
532178,ENGINRS.(I) ,B ,Q,1085.00,1085.00,1048.35,1059.30,1059.30,1085.60,231,4326,4596856.00,
526560,ENGLISH I.CL,S ,Q,490.00,490.00,471.00,477.30,480.00,485.15,214,3692,1778612.00,
531147,ENKEI CASTAL,TS,Q,51.45,55.00,51.40,54.85,54.85,54.00,10,1183,63577.00,
512369,ENNORE COKE ,T ,Q,33.75,35.30,32.75,34.60,34.55,33.90,50,12595,427815.00,
512135,ENSA STEEL  ,B ,Q,15.00,15.00,14.80,14.80,14.80,15.20,9,1006,14938.00,
532984,ENSO SECUT  ,S ,Q,18.75,18.95,17.75,18.40,18.40,19.00,15,3713,68173.00,
532700,ENT NETWORK ,B ,Q,223.00,226.40,206.50,208.70,208.70,219.25,2594,224785,48208389.00,
532287,ENTEGRA LTD ,T ,Q,42.20,44.30,41.50,41.90,42.50,42.20,218,70525,3038002.00,
500246,ENVAIN ELECT,S ,Q,14.50,14.55,14.35,14.35,14.35,15.10,8,1488,21447.00,
523754,EPC INDUS.  ,B ,Q,49.00,53.25,48.80,49.30,49.50,51.50,16,1464,74203.00,
530407,EPIC ENERGY ,S ,Q,42.50,42.50,40.00,40.40,40.40,41.85,123,26758,1089899.00,
524374,EPIC ENZYMES,S ,Q,3.25,3.25,3.07,3.24,3.24,3.23,3,205,648.00,
531615,ERA FIN.(I) ,B ,Q,21.40,22.40,20.25,21.20,21.15,21.25,13,899,19277.00,
530323,ERA INFRA   ,S ,Q,161.20,177.25,161.00,168.15,168.15,160.20,8218,1081369,184571479.00,
500133,ESAB INDIA  ,B ,Q,431.10,442.00,430.60,431.10,431.10,431.90,41,1572,678922.00,
511716,ESCORT FINAN,B ,Q,4.75,5.00,4.70,4.98,5.00,4.75,23,10410,49897.00,
500495,ESCORTS LTD.,B ,Q,89.30,89.40,83.00,83.60,83.60,87.55,5568,1050597,91201825.00,
514118,ESKAY K'N'IT,B ,Q,3.01,3.10,2.97,3.02,3.07,3.01,69,867632,2620512.00,
532787,ESS DEE ALUM,B ,Q,354.90,354.90,345.05,347.95,347.95,350.50,1004,60027,20951727.00,
500134,ESSAR OIL   ,A ,Q,155.10,157.40,150.50,151.30,151.30,154.60,14852,1894183,290474726.00,
500630,ESSAR SHIP. ,B ,Q,66.70,66.70,62.80,63.15,63.15,65.30,882,109720,7077843.00,
500135,ESSEL PROP  ,B ,Q,34.40,34.70,32.00,33.00,32.80,33.60,735,224042,7441589.00,
500136,ESTER INDUS.,B ,Q,23.70,24.00,22.55,22.65,22.65,23.40,507,115741,2670563.00,
532958,ETC NETWORK ,B ,Q,134.20,134.80,128.05,130.65,132.50,132.70,41,3894,509483.00,
532823,EURO CERAMIC,B ,Q,49.55,49.60,46.55,46.85,46.75,48.05,71,10110,486310.00,
526468,EURO LEDAR F,B ,Q,3.50,3.50,3.22,3.22,3.22,3.34,4,565,1971.00,
521014,EUROTEX IND ,B ,Q,19.70,19.70,18.85,19.30,19.30,18.80,6,690,13198.00,
531508,EVEREADY (I),B ,Q,64.90,69.25,62.50,67.30,67.30,63.55,7344,1437873,96856127.00,
508906,EVEREST INDS,B ,Q,114.30,119.00,113.50,114.20,114.20,114.70,65,5809,667192.00,
532684,EVEREST KANT,A ,Q,212.00,212.00,203.10,205.05,205.05,209.00,4563,304511,62930525.00,
514358,EVERLON SYN.,B ,Q,9.05,9.05,9.00,9.00,9.00,9.10,4,800,7215.00,
532876,EVERONN SYS ,B ,Q,414.70,421.00,397.35,400.80,400.80,410.50,5064,325781,133945403.00,
532818,EVINIX      ,B ,Q,3.58,3.64,3.46,3.49,3.48,3.58,175,154236,546415.00,
532511,EXCEL CROP. ,B ,Q,143.80,144.30,135.10,136.00,136.00,140.20,331,18712,2578843.00,
502223,EXCEL GLASSS,B ,Q,3.81,3.81,3.81,3.81,3.81,3.63,28,176060,670788.00,
500650,EXCEL INDUST,T ,Q,39.00,40.50,38.25,39.15,39.25,39.60,24,3850,153101.00,
533090,EXCEL INFO  ,B ,Q,75.50,76.45,74.25,74.85,74.85,74.70,3217,402218,30261259.00,
500086,EXIDE IND.  ,A ,Q,89.70,89.70,86.50,87.35,87.35,88.40,1691,263545,23199117.00,
526614,EXPO GAS CON,B ,Q,13.39,14.10,13.39,13.39,13.39,14.09,114,39586,532189.00,
532656,FACOR ALLOYS,B ,Q,5.25,5.32,5.12,5.14,5.14,5.14,351,372855,1942759.00,
532657,FACOR STEELS,B ,Q,3.10,3.25,2.90,2.92,2.91,3.04,272,231590,711047.00,
511668,FACT ENTERP ,B ,Q,22.90,23.45,21.70,21.85,22.00,22.80,128,17865,397287.00,
505790,FAG BEARINGS,B ,Q,460.00,480.00,460.00,465.25,465.00,459.90,48,1061,499707.00,
514474,FAIRDEAL FIL,S ,Q,19.10,19.10,18.50,19.00,19.00,19.10,8,602,11273.00,
520145,FAIRFIELD AT,T ,Q,36.00,36.00,35.10,35.55,35.55,36.00,14,2895,103341.00,
509527,FALCON TYRES,TS,Q,789.00,789.00,746.00,778.35,771.10,765.00,39,602,467331.00,
532631,FAME INDIA L,B ,Q,26.15,26.15,24.65,24.95,24.95,24.95,622,113880,2877467.00,
590094,FARMAX RET  ,S ,Q,134.00,142.25,134.00,140.50,140.50,129.35,816,111372,15684770.00,
532084,FAST TRACK E,T ,Q,2.91,3.20,2.91,2.94,2.92,3.06,20,3410,10085.00,
530079,FAZE THREE L,S ,Q,9.69,10.30,9.65,9.92,10.15,9.45,38,5263,52088.00,
532666,FCS SOFTWARE,B ,Q,74.00,74.10,69.25,69.85,69.85,72.35,447,47306,3398677.00,
531599,FDC LIMITED ,B ,Q,51.00,52.80,48.10,48.45,48.45,51.40,3281,733279,36529652.00,
505744,FED MOG GOE ,T ,Q,99.00,99.00,93.05,96.00,96.00,96.45,127,15014,1436341.00,
500139,FEDDER.LLYOD,T ,Q,39.50,39.80,38.65,39.05,39.30,39.20,72,10956,428826.00,
500469,FEDERAL BANK,A ,Q,240.00,240.00,225.05,226.70,226.70,228.45,1305,1455909,333486116.00,
524608,FEM CARE PH.,S ,Q,722.00,725.00,705.20,705.20,705.20,715.55,7,65,46716.00,
526689,FENOPLAS.LTD,S ,Q,39.20,39.20,38.00,39.20,39.20,37.35,106,24796,970290.00,
500141,FERRO ALLOYS,B ,Q,10.39,10.65,10.06,10.10,10.10,10.39,244,110778,1148221.00,
590024,FERT CHE(PS ,B ,Q,34.65,35.90,34.05,34.15,34.15,34.45,127,17229,600591.00,
500142,FGP LTD.    ,B ,Q,4.80,4.94,4.48,4.70,4.70,4.75,31,9329,44846.00,
507910,FIBERWB IN  ,B ,Q,8.80,8.80,8.10,8.10,8.25,8.01,13,3848,31580.00,
532768,FIEM INDS   ,B ,Q,104.70,106.40,94.10,95.35,94.75,96.75,3767,339359,34303240.00,
532022,FILAT FASH  ,B ,Q,80.00,80.00,62.15,65.00,65.00,77.65,640,147758,10220321.00,
526227,FILATEX INDI,S ,Q,30.00,30.50,28.30,30.45,30.45,30.00,25,13943,422288.00,
531486,FILMCITY MED,B ,Q,1.19,1.20,1.12,1.13,1.17,1.15,250,905926,1048011.00,
530863,FIN.EYES(I) ,B ,Q,52.30,52.35,52.30,52.30,52.30,49.90,7,211,11042.00,
526881,FINANC.TEC. ,A ,Q,1443.00,1452.00,1356.25,1382.95,1382.95,1432.15,4417,91846,130418273.00,
512219,FINAVENT    ,T ,Q,37.10,37.55,37.00,37.00,37.00,37.00,8,2601,96316.00,
517264,FINELINE CI ,B ,Q,11.49,11.49,10.50,10.50,10.50,11.00,3,318,3356.00,
500144,FINOL. CABLE,B ,Q,44.00,45.00,43.20,43.55,43.55,43.70,836,183143,8090077.00,
500940,FINOLEX IND.,B ,Q,54.60,55.20,53.00,53.30,53.30,53.60,508,93097,5056859.00,
511122,FIRST CUSTO.,B ,Q,24.90,24.90,22.15,23.95,23.95,22.75,27,708,16492.00,
500145,FIRST LEASIN,B ,Q,51.50,56.25,50.60,54.15,54.15,50.30,1930,216620,11739421.00,
532996,FIRST WIN   ,B ,Q,24.45,25.30,23.85,24.00,24.00,24.80,51,5153,126322.00,
532379,FIRSTOBJ    ,B ,Q,1.15,1.16,1.09,1.09,1.09,1.14,95,243667,269726.00,
532545,FKONCO      ,B ,Q,80.00,81.00,76.85,77.25,77.25,79.45,264,20166,1582787.00,
523576,FLAWLESS DIA,B ,Q,36.00,36.00,33.35,33.55,33.55,34.05,223,54705,1864111.00,
523672,FLEX FOODS  ,S ,Q,34.95,34.95,31.00,31.15,31.35,31.05,131,29733,933753.00,
522017,FLUIDOMAT   ,B ,Q,16.15,16.64,15.28,15.30,15.29,16.08,24,3973,64228.00,
507552,FOODS & INNS,T ,Q,188.25,197.00,188.10,196.50,196.50,188.00,8,831,156475.00,
502865,FORBES & CO ,S ,Q,445.00,445.00,432.50,439.70,432.50,442.05,17,263,116433.00,
500033,FORCE MOTR  ,S ,Q,169.90,174.00,163.75,164.60,164.60,166.00,63,4747,797762.00,
532843,FORTIS HEALT,A ,Q,114.75,115.30,111.00,111.35,111.35,113.60,2113,218168,24619076.00,
530023,FORTUNE FIN.,B ,Q,91.50,91.50,91.50,91.50,91.50,96.00,2,100,9150.00,
500150,FOSECO INDIA,B ,Q,349.00,349.90,335.10,335.15,335.10,342.50,11,110,37493.00,
513579,FOUNDRY FUEL,B ,Q,10.00,10.00,8.25,8.37,8.30,8.49,33,5514,47298.00,
532521,FOUR SOFT   ,B ,Q,25.80,25.80,24.10,24.25,24.25,24.85,293,51153,1260796.00,
530077,FRESHTROP FR,B ,Q,30.00,30.30,29.05,29.20,29.10,29.75,80,14465,429948.00,
531225,FRONTIER INF,T ,Q,2.00,2.00,1.91,1.92,1.92,2.00,12,3129,6126.00,
522195,FRONTIER SPR,B ,Q,18.25,19.05,18.25,18.25,18.25,19.20,22,2920,53941.00,
532042,FRONTL CORP ,B ,Q,16.80,16.80,16.80,16.80,16.80,16.00,2,200,3360.00,
532809,FSL         ,B ,Q,34.40,34.55,33.15,33.30,33.30,33.90,4685,1856806,62688474.00,
506803,FULFORD (I) ,S ,Q,605.00,605.50,575.75,589.75,584.40,593.10,99,3269,1929419.00,
500720,FUTURA POLY.,B ,Q,7.54,7.57,7.30,7.57,7.57,7.21,94,71568,541207.00,
532938,FUTURE CAP  ,B ,Q,285.00,294.90,275.00,281.60,281.60,282.25,3155,327208,91656989.00,
505250,G.G.DANDEKAR,B ,Q,82.90,83.00,80.10,80.60,80.10,80.65,42,2475,202882.00,
507488,G.M.BREWERI ,B ,Q,87.50,88.00,85.15,86.05,86.05,86.20,64,1762,152407.00,
517564,G.R.CABLES  ,B ,Q,2.60,2.63,2.40,2.40,2.40,2.52,41,24200,60276.00,
513059,G.S.AUTO INT,B ,Q,27.95,28.50,26.25,26.50,26.50,26.85,120,35821,975930.00,
523277,G.V.FILMS   ,B ,Q,2.13,2.20,2.06,2.09,2.09,2.09,1034,1511710,3227881.00,
505714,GABRIEL(I)  ,S ,Q,26.20,26.25,24.65,24.75,24.75,25.90,320,74589,1870368.00,
524624,GAGAN GASES ,B ,Q,5.84,6.43,5.84,5.87,6.34,6.14,15,4457,26377.00,
532155,GAIL (I) LTD,A ,Q,367.00,367.00,348.00,350.50,350.50,357.25,3231,303523,107072347.00,
505711,GAJRA BEVEL ,S ,Q,5.85,6.20,5.15,5.88,5.89,5.65,56,15860,93002.00,
504697,GALADA TELE.,B ,Q,7.48,7.95,7.26,7.50,7.50,7.52,41,4607,34961.00,
506186,GALAXY ENTER,S ,Q,23.00,24.00,22.10,22.50,22.50,23.30,43,9739,228961.00,
532726,GALLAN METAL,B ,Q,18.50,19.40,17.95,18.20,18.20,18.05,343,113979,2152438.00,
517391,GAMMA INFOW.,B ,Q,2.99,2.99,2.74,2.99,2.99,2.88,15,9380,27357.00,
509550,GAMMON INDIA,B ,Q,173.80,174.90,166.00,166.80,166.80,171.45,877,46774,7937817.00,
532959,GAMMON INFRA,B ,Q,105.00,105.00,101.65,102.00,102.00,103.90,95,6470,666843.00,
513108,GANDHI SP.TU,S ,Q,67.75,67.75,67.00,67.00,67.00,68.90,6,149,10058.00,
530237,GANDHI.HOTEL,B ,Q,40.50,40.50,37.55,37.55,37.55,39.50,9,3245,126947.00,
517421,GANDHIM.APPL,B ,Q,32.50,32.85,30.55,30.95,31.45,32.10,59,12309,383493.00,
526367,GANESH HSG. ,S ,Q,131.95,133.50,123.75,124.10,124.10,128.80,452,29624,3807751.00,
514167,GANESH POLY.,B ,Q,12.85,12.85,12.01,12.47,12.48,12.49,24,8309,103725.00,
532643,GANESHFORGIN,T ,Q,13.80,14.00,13.60,13.80,13.60,14.00,21,8400,116205.00,
530945,GANGOTRI IRO,T ,Q,25.40,26.40,25.40,25.60,25.75,26.40,61,15805,405700.00,
521176,GANGOTRI TEX,B ,Q,9.00,9.00,8.23,8.27,8.27,8.66,68,21595,180333.00,
500155,GARDEN SILK ,B ,Q,90.00,90.00,86.10,87.10,87.10,85.80,117,8771,761406.00,
530615,GARG FURNACE,S ,Q,19.45,19.75,18.50,19.20,19.50,18.85,9,1531,30158.00,
526727,GARNET CONST,B ,Q,19.70,20.85,19.70,20.65,20.50,19.90,38,4718,97996.00,
512493,GARNET INTL ,B ,Q,46.50,48.95,45.00,46.95,48.95,45.00,18,13930,634861.00,
509563,GARWA.MARINE,B ,Q,16.28,16.28,15.50,16.28,16.28,15.51,38,7389,119225.00,
501848,GARWAR OFF  ,S ,Q,174.80,174.80,166.00,172.45,172.45,172.50,168,15245,2608744.00,
500655,GARWARE POLY,B ,Q,38.40,38.40,37.00,37.25,37.50,37.85,65,6276,233917.00,
509557,GARWARE WALL,B ,Q,67.05,69.35,66.00,66.60,66.60,65.75,347,32623,2197237.00,
532622,GATEWAY DIST,B ,Q,114.00,118.00,113.25,115.40,115.40,112.20,1768,155640,17941660.00,
532345,GATI LTD.   ,B ,Q,59.20,59.65,56.35,56.70,56.70,58.10,1518,274371,15900770.00,
524564,GAYATRI BIO ,T ,Q,14.25,14.25,14.05,14.05,14.05,14.75,3,400,5640.00,
532767,GAYATRI PROJ,B ,Q,306.50,306.50,280.25,281.20,281.20,294.95,620,41933,12056773.00,
532183,GAYATRI SUGR,T ,Q,6.65,6.95,6.54,6.54,6.54,6.88,139,68877,455509.00,
504028,GEE LTD     ,B ,Q,57.05,58.90,57.00,57.00,57.45,57.40,23,1708,97645.00,
530389,GEEFCEE FIN.,T ,Q,88.00,95.90,88.00,90.00,90.00,92.40,15,927,83742.00,
531863,GEEKAY FIN. ,T ,Q,488.05,493.00,473.15,474.55,473.15,498.00,37,978,467228.00,
530743,GEI IND SYS ,B ,Q,68.80,71.90,67.30,67.75,67.75,67.10,622,110641,7704266.00,
532318,GEMINI COMMU,B ,Q,19.30,19.30,16.15,17.00,17.00,17.90,2105,1051645,18088724.00,
531137,GEMSTONE INV,B ,Q,36.45,36.45,31.80,32.75,31.80,34.55,32,5189,172980.00,
506109,GENESYS INT.,B ,Q,90.95,93.90,90.05,91.10,91.95,88.50,86,5988,549903.00,
531939,GENIUS COMMU,T ,Q,1.15,1.22,1.15,1.22,1.22,1.20,21,33423,38472.00,
531739,GENNEX LAB  ,B ,Q,17.50,18.35,16.65,18.35,18.35,16.70,165,34812,625245.00,
530343,GENUS POWER ,S ,Q,212.00,214.00,199.05,201.85,201.85,208.70,2638,153425,31704539.00,
503699,GEOD LTD    ,B ,Q,143.00,145.00,133.15,134.45,134.45,141.45,3494,393053,54213721.00,
532285,GEOJIT BNP  ,B ,Q,45.00,46.00,43.65,43.85,43.85,44.55,574,113182,5016294.00,
532312,GEOMETRIC L ,B ,Q,50.00,50.30,48.50,48.75,48.75,49.40,303,48305,2387356.00,
500171,GHCL LTD    ,B ,Q,44.85,45.20,42.35,42.75,42.75,44.40,2574,703430,30860748.00,
533048,GI ENGINERG ,B ,Q,10.17,10.20,10.16,10.16,10.16,10.69,13,3175,32270.00,
511676,GIC HOUSING ,B ,Q,86.00,88.70,83.00,83.80,83.80,83.30,4324,634017,54995118.00,
532716,GILLA ARBUT ,B ,Q,106.00,108.90,102.50,104.45,104.45,103.15,865,100414,10625698.00,
507815,GILLETTE (I),B ,Q,996.00,1019.70,985.00,989.70,985.00,1000.10,165,2008,2009008.00,
531744,GINI SILK MI,S ,Q,23.00,23.00,22.05,22.05,22.05,23.00,2,175,3863.00,
590025,GINNI FIL(PS,B ,Q,8.00,8.00,7.42,7.68,7.61,7.67,47,18959,145221.00,
532715,GITANJALI GE,B ,Q,116.00,116.90,111.35,111.90,111.90,114.70,1893,250080,28560410.00,
531199,GLANCE FIN. ,B ,Q,6.17,6.17,6.17,6.17,6.17,5.88,7,1700,10489.00,
500660,GLAXOSMITH  ,A ,Q,1454.50,1495.00,1445.00,1459.45,1459.45,1439.00,451,48338,71084557.00,
500676,GLAXOSMITHKL,A ,Q,1101.00,1123.00,1101.00,1107.00,1111.00,1106.30,33,3299,3664558.00,
